"date","total_count","lineage_count","lineage","prevalence","prevalence_rolling","term"
"2020-06-11",0,0,"b.1.1",0,0,NA
"2020-06-11",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-11",0,0,"other",0,1,NA
"2020-06-12",0,0,"b.1",0,0,NA
"2020-06-12",0,0,"b.1.1",0,0,NA
"2020-06-12",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-12",0,0,"other",0,1,NA
"2020-06-13",2,2,"b.1",1,0.666666666666667,NA
"2020-06-13",0,0,"b.1.1",0,0,NA
"2020-06-13",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-13",0,0,"other",0,0.333333333333333,NA
"2020-06-14",0,0,"b.1",0,0.666666666666667,NA
"2020-06-14",0,0,"b.1.1",0,0,NA
"2020-06-14",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-14",0,0,"other",0,0.333333333333333,NA
"2020-06-15",0,0,"b.1",0,1,NA
"2020-06-15",0,0,"b.1.1",0,0,NA
"2020-06-15",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-15",0,0,"other",0,0,NA
"2020-06-16",1,1,"b.1",1,1,NA
"2020-06-16",0,0,"b.1.1",0,0,NA
"2020-06-16",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-16",0,0,"other",0,0,NA
"2020-06-17",0,0,"b.1",0,1,NA
"2020-06-17",0,0,"b.1.1",0,0,NA
"2020-06-17",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-17",0,0,"other",0,0,NA
"2020-06-18",0,0,"b.1",0,1,NA
"2020-06-18",0,0,"b.1.1",0,0,NA
"2020-06-18",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-18",0,0,"other",0,0,NA
"2020-06-19",0,0,"b.1",0,1,NA
"2020-06-19",0,0,"b.1.1",0,0,NA
"2020-06-19",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-19",0,0,"other",0,0,NA
"2020-06-20",0,0,"b.1",0,1,NA
"2020-06-20",0,0,"b.1.1",0,0,NA
"2020-06-20",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-20",0,0,"other",0,0,NA
"2020-06-21",0,0,"b.1",0,1,NA
"2020-06-21",0,0,"b.1.1",0,0,NA
"2020-06-21",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-21",0,0,"other",0,0,NA
"2020-06-22",0,0,"b.1",0,1,NA
"2020-06-22",0,0,"b.1.1",0,0,NA
"2020-06-22",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-22",0,0,"other",0,0,NA
"2020-06-23",0,0,"b.1",0,0,NA
"2020-06-23",0,0,"b.1.1",0,0,NA
"2020-06-23",0,0,"b.1.1.7",0,0,"Alpha"
"2020-06-23",0,0,"other",0,0,NA
"2020-06-24",0,0,"b.1",0,0,NA
"2020-06-24",0,0,"b.1.1",0,0,NA
"2020-06-24",0,0,"b.1.1.7",0,0,"Alpha"
